"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT08","WT10"
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-19","6.71","0.00","50","63","44",,,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-20","7.38","0.00","57","71","48",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-21","10.74","0.00","67","78","61","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-22","11.63","0.00","72","81","68","    1","    1",,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-23","9.17","0.00","73","81","69","    1","    1",,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-24","11.18","0.00","73","81","69","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-25","11.86","0.01","62","72","52","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-26","6.93","0.00","55","63","51",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-27","10.51","0.44","60","63","46","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-02-28","9.17","0.00","53","65","45",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-01","3.80","0.00","58","69","44",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-02","4.25","0.00","60","74","46","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-03","2.24","0.00","61","73","50",,,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-04","4.92","0.00","61","74","48","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-05","12.08","0.00","69","79","60","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-06","13.20","0.00","73","81","67","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-07","8.50","0.10","75","81","66","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-08","8.95","0.07","64","67","58","    1",,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-09","9.84","0.10","56","58","50","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-10","5.37","0.00","58","71","54",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-11","6.93","0.37","65","72","50","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-12","16.11","0.00","50","53","37",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-13","7.38","0.00","48","59","37",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-14","12.30","0.00","57","71","46",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-15","9.62","0.58","65","74","58","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-16","5.82","0.00","62","69","56",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-17","8.28","0.00","63","74","52","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-18","15.43","0.00","74","84","64",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-19","10.51","0.00","65","70","55",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-20","6.93","0.00","63","75","47",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-21","15.21","0.00","65","77","54",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-22","17.45","0.24","73","79","64","    1",,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-23","11.41","0.00","63","69","52","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-24","8.50","0.00","62","73","50",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-25","8.50","0.00","62","75","47",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-26","5.37","0.00","66","79","51",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-27","6.71","0.00","67","82","53","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-28","6.71","0.00","69","83","60","    1","    1",,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-29","11.63","0.00","72","81","64","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-30","20.58","1.31","75","80","60","    1",,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-03-31","8.50","0.00","63","72","58",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-01","4.92","0.00","65","74","53",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-02","5.37","0.21","66","75","60","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-03","5.82","0.00","67","81","56",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-04","10.51","0.57","69","81","60","    1",,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-05","12.30","0.00","75","82","71","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-06","10.51","0.00","78","86","69","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-07","13.87","0.00","70","74","60",,,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-08","12.53","0.00","63","70","50",,,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-09","6.71","0.00","61","74","49",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-10","11.63","0.00","66","76","57",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-11","8.50","0.10","69","74","65","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-12","11.63","0.06","71","80","63","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-13","15.66","2.61","76","82","66","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-14","7.38","0.21","71","78","66","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-15","11.63","0.00","74","81","70",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-16","8.95","0.00","78","85","73",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-17","8.72","0.09","78","85","70","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-18","10.74","0.00","72","74","63","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-19","10.07","0.00","65","73","58",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-20","13.87","0.00","67","79","57",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-21","11.18","0.00","75","85","68",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-22","10.96","0.00","75","84","66","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-23","12.75","0.00","74","83","65",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-24","11.18","0.00","76","85","68",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-25","8.05","0.64","77","85","68","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-26","9.40","0.00","72","77","69",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-27","7.16","0.00","71","79","64",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-28","5.59","0.00","72","81","61",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-29","6.49","0.00","73","83","61",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-04-30","6.49","0.00","74","85","61",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-01","5.82","0.30","76","85","67","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-02","9.17","0.00","78","85","72","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-03","8.05","0.00","79","88","74",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-04","6.49","0.00","79","87","71","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-05","9.40","1.42","80","88","68","    1","    1","    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-06","6.26","1.13","76","88","68","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-07","3.58","0.00","77","87","68","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-08","7.61","0.00","80","88","73",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-09","9.84","0.00","82","89","76",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-10","8.28","0.00","80","86","73",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-11","4.70","0.00","79","89","70",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-12","7.16","1.22","80","92","72","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-13","6.93","0.17","79","87","70","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-14","5.14","0.00","76","88","68","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-15","6.04","0.06","80","89","73",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-16","5.37","0.00","81","93","72",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-17","5.14","0.00","82","92","74",,,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-18","6.71","0.00","82","91","74",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-19","7.61","0.00","81","90","74",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-20","11.63","0.00","82","89","77",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-21","12.30","0.16","83","89","73","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-22","6.93","0.00","79","86","75",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-23","6.71","0.02","79","87","75",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-24","9.84","0.70","79","87","72","    1",,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-25","8.50","2.46","78","85","70","    1",,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-26","4.92","1.15","76","86","70","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-27","9.17","0.00","78","88","69",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-28","6.04","0.00","79","85","70",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-29","4.03","0.00","79","87","66",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-30","10.07","0.00","82","90","75",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-05-31","9.40","0.44","82","89","78","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-01","5.82","0.01","82","88","76",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-02","5.14","0.00","82","91","74",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-03","5.82","0.00","82","90","76",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-04","6.26","0.00","82","90","78",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-05","4.47","1.00","82","90","73","    1",,"    1","    1",,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-06","6.93","0.00","81","90","74",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-07","6.71","0.00","83","91","77",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-08","5.82","0.00","84","92","76",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-09","5.14","0.01","85","93","78",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-10","6.49","0.92","81","85","72","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-11","3.58","0.01","79","91","72",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-12","6.93","0.00","83","94","77",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-13","6.49","0.00","85","93","79","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-14","6.04","0.00","85","93","78",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-15","3.80","0.00","85","95","77","    1",,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-16","6.93","0.00","86","97","80",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-17","4.03","0.00","86","95","80",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-18","5.14","0.00","88","97","79",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-19","7.16","0.00","90","96","84",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-20","6.26","0.00","88","96","79",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-21","4.70","0.00","87","95","79",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-22","5.59","0.00","86","96","78",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-23","6.71","0.00","88","99","80",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-24","6.93","0.00","89","99","81",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-25","6.49","0.00","88","97","81",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-26","6.49","0.01","84","86","79",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-27","8.28","0.02","82","90","78","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-28","7.61","0.00","84","93","79",,,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-29","6.49","1.86","83","90","76","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-06-30","5.37","0.18","82","88","77",,,"    1",,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-01","3.13","0.20","81","90","77","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-02","3.80","0.33","81","90","77","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-03","2.91","1.06","83","90","77","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-04","3.58","0.02","84","89","79","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-05","3.80","0.25","82","85","76","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-06","2.68","0.70","80","91","74","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-07","2.46","0.00","83","93","76",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-08","5.14","0.00","84","93","78",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-09","5.82","0.00","86","95","79",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-10","6.49","0.00","85","90","79",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-11","5.59","0.00","84","95","77",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-12","4.92","0.00","83","92","78",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-13","5.59","0.00","82","90","77",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-14","4.03","0.44","81","89","76","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-15","4.47","0.00","81","88","78",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-16","4.25","0.00","83","94","75",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-17","3.80","0.00","82","93","74",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-18","4.92","0.03","84","93","77",,,"    1",,,"    1"
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-19","7.83","0.00","86","95","80",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-20","7.83","0.00","87","95","80",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-21","5.82","0.22","85","95","79","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-22","5.37","0.65","81","91","75","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-23","2.46","0.39","82","91","76",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-24","4.03","0.02","84","91","77",,,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-25","4.47","0.05","83","90","78","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-26","4.25","0.60","83","91","78","    1",,"    1",,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2022-07-27",,,"81",,,,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-01","19.46","0.02",,"82","75",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-02","23.04","0.34",,"77","37","    1",,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-03","17.00","0.00",,"52","37",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-04","8.72","0.00",,"57","40",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-05","6.71","0.00",,"68","51",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-06","12.97","0.04",,"75","46","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-07","11.41","0.00",,"56","42",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-08","11.86","0.00",,"67","54",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-09","9.84","0.02",,"80","62","    1","    1","    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-10","21.03","0.01",,"63","48",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-11","16.11","0.00",,"56","45",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-12","6.71","0.00",,"55","46",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-13","8.50","0.00",,"62","43",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-14","8.50","0.00",,"67","53",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-15","16.33","0.41",,"67","43","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-16","25.28","0.00",,"49","38",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-17","12.30","0.00",,"54","43",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-18","7.38","0.00",,"63","42",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-19","8.50","0.00",,"74","51",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-20","17.22","0.30",,"65","40","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-21","19.01","0.03",,"42","36",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-22","15.66","0.00",,"48","33",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-23","8.05","0.00",,"48","35",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-24","4.92","0.24",,"56","37","    1",,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-25","11.41","0.44",,"52","48","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-26","14.32","0.00",,"53","42",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-27","8.72","0.00",,"54","42",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-28","17.22","0.00",,"54","46",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-29","12.53","0.00",,"48","37",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-30","10.07","0.00",,"61","40",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-01-31","8.95","0.00",,"68","45",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-01","15.21","0.22",,"66","53","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-02","7.83","0.76",,"68","58","    1","    1",,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-03","17.67","2.54",,"76","45","    1","    1","    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-04","21.47","0.70",,"45","36","    1",,"    1",,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-05","14.54","0.00",,"50","34",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-06","7.61","0.00",,"51","41",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-07","8.50","0.00",,"53","46",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-08","9.17","0.00",,"54","44",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-09","6.49","0.00",,"61","47",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-10","4.03","0.00",,"62","42",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-11","4.92","0.00",,"66","46","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-12","7.61","0.00",,"66","45","    1","    1",,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-13","17.67","0.04",,"55","39",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-14","6.49","0.00",,"62","40",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-15","10.51","0.00",,"64","45",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-16","13.87","0.00",,"78","56",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-17","19.46","0.15",,"81","61","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-18","18.12","0.00",,"61","47",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-19","9.84","0.00",,"59","44",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-20","11.63","0.00",,"66","52",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-21","12.75","0.00",,"79","60",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-22","14.76","0.00",,"82","70","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-23","10.51","0.00",,"83","70","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-24","11.86","0.00",,"82","70","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-25","15.21","0.00",,"72","52",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-26","8.95","0.00",,"63","51",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-27","14.09","0.32",,"63","47","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-02-28","13.87","0.00",,"65","45",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-01","9.40","0.00",,"65","52",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-02","7.16","0.00",,"72","55",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-03","4.03","0.00",,"69","57",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-04","4.92","0.00",,"76","52",,,,,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-05","13.20","0.00",,"82","63",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-06","13.65","0.00",,"83","67",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-07","9.84","0.01",,"81","67","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-08","12.30","0.25",,"67","58","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-09","15.88","0.12",,"60","50","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-10","7.83","0.03",,"69","54",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-11","10.29","0.39",,"72","51","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-12","25.72","0.00",,"54","39",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-13","11.86","0.00",,"57","40",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-14","13.42","0.00",,"67","51",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-15","10.07","0.49",,"71","58","    1",,"    1",,"    1",
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-16","9.62","0.00",,"67","58",,,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-17","8.72","0.00",,"76","53","    1",,,,,
"USW00053917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","2022-03-18","18.79","0.00",,"79","64",,,,,,
